日期,品类,产品名称,产品ID,价格
2026-02-28,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1270.0
2026-03-01,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1270.0
2026-03-02,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1270.0
2026-03-03,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1270.0
2026-03-04,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1270.0
2026-03-05,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-06,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-07,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-08,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-09,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-10,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-11,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-12,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-13,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-14,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-15,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-16,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-17,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1250.0
2026-03-18,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1220.0
2026-03-19,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1220.0
2026-03-20,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1220.0
2026-03-21,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1220.0
2026-03-22,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1220.0
2026-03-23,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1220.0
2026-03-24,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1220.0
2026-03-25,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1220.0
2026-03-26,cpu,intel Ultra 5 245KF盒,f6bf1481-7550-4dc0-86b6-272648f37ef2,1220.0
2026-02-19,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,850.0
2026-02-20,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,850.0
2026-02-21,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,850.0
2026-02-22,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,850.0
2026-02-23,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,850.0
2026-02-24,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,850.0
2026-02-25,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-02-26,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-02-27,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-02-28,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-03-01,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-03-02,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-03-03,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-03-04,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-03-05,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-03-06,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-03-07,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-03-08,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,840.0
2026-03-09,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-10,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-11,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-12,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-13,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-14,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-15,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-16,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-17,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-18,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-19,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-20,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-21,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-22,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-23,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-24,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-25,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-03-26,cpu,AMD R5 7500F盒包,f810e8be-ce8c-4a60-af4e-90e90cac2c3b,770.0
2026-02-19,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2100.0
2026-02-20,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2100.0
2026-02-21,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2100.0
2026-02-22,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2100.0
2026-02-23,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2100.0
2026-02-24,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2100.0
2026-02-25,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-02-26,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-02-27,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-02-28,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-03-01,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-03-02,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-03-03,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-03-04,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-03-05,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-03-06,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-03-07,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-03-08,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2350.0
2026-03-09,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-10,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-11,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-12,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-13,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-14,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-15,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-16,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-17,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-18,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-19,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-20,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-21,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-22,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-23,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-24,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-25,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-03-26,cpu,AMD R7 7800X3D盒包,9f1c3342-6b46-4e6a-8781-c9f55e6c2dd3,2300.0
2026-02-19,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,780.0
2026-02-20,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,780.0
2026-02-21,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,780.0
2026-02-22,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,780.0
2026-02-23,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,780.0
2026-02-24,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,780.0
2026-02-25,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-02-26,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-02-27,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-02-28,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-01,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-02,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-03,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-04,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-05,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-06,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-07,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-08,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-09,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-10,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-11,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-12,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-13,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-14,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-15,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-16,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-17,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-18,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-19,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-20,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-21,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-22,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,730.0
2026-03-23,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,740.0
2026-03-24,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,740.0
2026-03-25,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,740.0
2026-03-26,cpu,AMD R5-5600盒包,487103f4-fbd0-481f-bdf4-85fbeef5c162,740.0
2026-02-19,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-02-20,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-02-21,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-02-22,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-02-23,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-02-24,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-02-25,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-02-26,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-02-27,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-02-28,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-03-01,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-03-02,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-03-03,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-03-04,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-03-05,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-03-06,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-03-07,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-03-08,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1370.0
2026-03-09,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-10,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-11,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-12,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-13,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-14,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-15,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-16,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-17,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-18,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-19,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-20,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-21,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-22,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1240.0
2026-03-23,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1200.0
2026-03-24,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1200.0
2026-03-25,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1200.0
2026-03-26,cpu,AMD R5-9600X盒包,0e1dcacb-e3fb-4125-8bca-a0030c5c345c,1200.0
2026-02-19,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1770.0
2026-02-20,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1770.0
2026-02-21,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1770.0
2026-02-22,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1770.0
2026-02-23,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1770.0
2026-02-24,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1770.0
2026-02-25,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-02-26,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-02-27,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-02-28,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-03-01,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-03-02,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-03-03,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-03-04,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-03-05,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-03-06,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-03-07,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-03-08,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1750.0
2026-03-09,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-10,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-11,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-12,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-13,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-14,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-15,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-16,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-17,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-18,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-19,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-20,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-21,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-22,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1730.0
2026-03-23,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1670.0
2026-03-24,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1670.0
2026-03-25,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1670.0
2026-03-26,cpu,AMD R7-9700X盒,abe7b477-3715-430f-b5ba-e5472e11b6ab,1670.0
2026-02-19,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-02-20,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-02-21,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-02-22,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-02-23,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-02-24,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-02-25,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-02-26,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-02-27,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-02-28,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-03-01,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-03-02,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-03-03,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-03-04,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-03-05,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-03-06,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-03-07,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-03-08,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3480.0
2026-03-09,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-10,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-11,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-12,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-13,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-14,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-15,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-16,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-17,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-18,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-19,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-20,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-21,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-22,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3400.0
2026-03-23,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3350.0
2026-03-24,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3350.0
2026-03-25,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3350.0
2026-03-26,cpu,AMD R9-9950X盒,b7bb531a-5ded-411f-a67b-5941847da8ae,3350.0
2026-02-19,cpu,AMD 9800X3D盒,9d8f3b30-b299-47c3-8b93-0544cec85f0c,3200.0
2026-02-20,cpu,AMD 9800X3D盒,9d8f3b30-b299-47c3-8b93-0544cec85f0c,3200.0
2026-02-21,cpu,AMD 9800X3D盒,9d8f3b30-b299-47c3-8b93-0544cec85f0c,3200.0
